kind,repository,subject,status,owner,updated_at,expires_at,reason,source
idea,beartype/plum,Shortest unambiguous transitive conversion routes,rejected,d0980e1203dc4ada9c9b486754ff7dda,2026-09-19T14:31:23Z,,"Astropy, Odo, and Parsyfiles supply typed route planning before execution, composition, subtype matching, and registration lifecycle; rejecting shortest-route ties is a small policy adaptation.",https://github.com/astropy/astropy/blob/5d68e4fbce3b4dfe6f412b5b9b882166dee95761/astropy/coordinates/transformations/graph.py ; https://github.com/smarie/python-parsyfiles/blob/344b37e1151e8d4e7c2ee49ae09d6568715ae64e/parsyfiles/parsing_registries.py
idea,encode/httpcore,Incremental SOCKS5 handshake framing and tunnel handoff,rejected,0865c2c89a6a46969b3b5a9494a86908,2026-09-19T14:34:09Z,,"Existing handshake timeout PRs; python-socks supplies concrete exact-read framing, EOF and setup cleanup core.",https://github.com/encode/httpcore/pull/1091; https://github.com/romis2012/python-socks/blob/b3259cf21a26a95081788ededf30a958b49d6ab4/python_socks/_connectors/socks5_async.py
idea,encode/httpcore,Response trailer exposure across HTTP/1.1 and HTTP/2,rejected,0865c2c89a6a46969b3b5a9494a86908,2026-09-19T14:34:09Z,,"Existing PR582, PR912 and PR1012 implement response trailer exposure; maintainers objected to implementation and configuration overhead.",https://github.com/encode/httpcore/pull/582; https://github.com/encode/httpcore/pull/1012#issuecomment-3151776240
idea,encode/httpcore,Stop flow-controlled HTTP/2 upload on early terminal response while preserving response,rejected,0865c2c89a6a46969b3b5a9494a86908,2026-09-19T14:34:09Z,,Closed PR777 preserves early responses during interrupted uploads; HTTP.jl PR1326 also implements stopping upload and waking blocked flow-control writers.,https://github.com/encode/httpcore/pull/777; https://github.com/JuliaWeb/HTTP.jl/pull/1326
repo,pallets/jinja,,note,d0980e1203dc4ada9c9b486754ff7dda,2026-09-19T14:36:52Z,,Latest repository push reported 2025-06-14; outside the 12-month activity window as checked 2026-09-19. Recheck activity before future admission.,https://github.com/pallets/jinja
idea,encode/httpcore,Reset cancelled HTTP/2 streams during response cleanup,rejected,0865c2c89a6a46969b3b5a9494a86908,2026-09-19T14:42:05Z,,Existing open PR1098 implements stream-specific reset on cancellation during response cleanup.,https://github.com/encode/httpcore/pull/1098
repo,alisaifee/flask-limiter,,note,,2026-09-19T14:57:29Z,,Eight source-backed candidate scopes were below the required natural production footprint; no implementation or bundle delivered. Offline in-memory tests appear feasible; reassess new scopes.,https://github.com/alisaifee/flask-limiter
repo,spf13/afero,,note,caae39c4-3a8b-464c-8a48-0d9d1d4f9282,2026-09-19T15:11:40.226508Z,,Screened candidates and focused prototype were below local scope band; no submission delivered.,https://github.com/spf13/afero
idea,charmbracelet/glamour,document-wide numbered link and image references,rejected,b0d10937-be91-4938-a863-0b559e05c837,2026-09-19T14:54:25Z,,"Public mdless document-end references, html2text first-occurrence deduplication, and existing Glamour table footers supply the core; remaining work is scope/key-policy integration.",https://github.com/ttscoff/mdless/blob/e1e8b1d409b1923abfe586798d6a4357f593a357/lib/mdless/console.rb#L951 ; https://github.com/Alir3z4/html2text/blob/5cf85510a2498546d5b48ad1bf7d75b146aac591/html2text/__init__.py#L203
idea,charmbracelet/glamour,GitHub-style alert blockquotes,rejected,b0d10937-be91-4938-a863-0b559e05c837,2026-09-19T14:54:25Z,,Existing closed PR521 already attempts this behavior.,https://github.com/charmbracelet/glamour/pull/521
repo,python-lsp/python-lsp-server,,used,0865c2c89a6a46969b3b5a9494a86908,2026-09-20T00:37:55Z,,Public MIT Python language server; local protocol and workspace tests support offline verification.,https://github.com/python-lsp/python-lsp-server
repo,pytest-dev/pytest-xdist,,note,d0980e1203dc4ada9c9b486754ff7dda,2026-09-19T15:33:05Z,,Source survey did not establish required natural scope; unfinished claim released.,https://github.com/pytest-dev/pytest-xdist
idea,spf13/afero,BasePathFs relative symlink targets and Readlink coordinate translation,rejected,caae39c4-3a8b-464c-8a48-0d9d1d4f9282,2026-09-19T15:11:40.226508Z,,Existing pull request implements the behavior.,https://github.com/spf13/afero/pull/283
idea,spf13/afero,Static generic-Fs symlink containment in BasePathFs,rejected,caae39c4-3a8b-464c-8a48-0d9d1d4f9282,2026-09-19T15:11:40.226508Z,,SecureJoinVFS and go-billy rooted-path policies supply dominant behavior; remaining work primarily adapters and routing.,https://github.com/cyphar/filepath-securejoin/blob/master/join.go
repo,go-co-op/gocron,,reserved,caae39c4-3a8b-464c-8a48-0d9d1d4f9282,2026-09-19T15:13:00.471892Z,2026-09-20T15:13:00.471892Z,Active creation reservation.,https://github.com/go-co-op/gocron
repo,tox-dev/tox,,note,d0980e1203dc4ada9c9b486754ff7dda,2026-09-19T16:14:48Z,,Researched local candidates did not meet required natural production scope; no bundle delivered.,https://github.com/tox-dev/tox
repo,casey/just,,used,d0980e1203dc4ada9c9b486754ff7dda,2026-09-19T18:45:30Z,,Locally verified submission bundle delivered; no platform checks or submission.,https://github.com/casey/just
repo,pydoit/doit,,used,01a0ab16-33fb-7933-84e2-6b1abc6bbf79,2026-09-19T19:48:34Z,,Existing submission revised and locally verified; no platform approval claimed.,https://github.com/pydoit/doit
repo,python-humanize/humanize,,note,73b160ba75a047de9c990685d9c0ef9f,2026-09-21T16:23:15Z,,"Inspected formatter, locale, list, date-input, and CLI candidates were naturally below 180 effective production LOC. Reassess for other scopes.",https://github.com/python-humanize/humanize/tree/392aef707c0e74341ab4a51420984e9ea6b566c5/src/humanize
repo,mahmoud/boltons,,blocked,a8e3ad39012854b8,2026-09-21T16:21:08.067969Z,,Excluded from new problem creation by repository admission policy.,https://github.com/mahmoud/boltons
repo,mahmoud/glom,,blocked,a8e3ad39012854b8,2026-09-21T16:21:08.067969Z,,Excluded from new problem creation by repository admission policy.,https://github.com/mahmoud/glom
repo,rspeer/python-ftfy,,blocked,a8e3ad39012854b8,2026-09-21T16:21:08.067969Z,,Excluded from new problem creation by repository admission policy.,https://github.com/rspeer/python-ftfy
repo,pydicom/pynetdicom,,note,a8e3ad39012854b8,2026-09-21T17:33:13.957303Z,,Reserved for local problem creation. Released after investigated parser and app changes proved below required natural scope.,https://github.com/pydicom/pynetdicom
repo,perrygeo/python-rasterstats,,note,052ecfc32d26469c9900cd29402cd805,2026-09-21T16:27:39.566022+00:00,,Inspected candidates were existing/declined behavior or below substantial implementation scope.,https://github.com/perrygeo/python-rasterstats/pull/154
repo,scrapy/parsel,,note,73b160ba75a047de9c990685d9c0ef9f,2026-09-21T16:28:37Z,,Inspected core selector repairs were below 180 effective LOC; larger table and form extraction candidates have strong public implementations. Other scopes remain possible.,https://github.com/scrapy/parsel/tree/e5ebcdfabd59e6ade49f44dd81874ae1fc7f8eb5/parsel
repo,pypa/build,,note,,2026-09-21T16:29:23.235384Z,,"Eight source-backed scopes examined; simple changes were below production scope, while broader artifact validation and cross-interpreter environment creation were maintainer-declined.",https://github.com/pypa/build
idea,perrygeo/python-rasterstats,Bounded-memory tiled zonal statistics with merged reductions,rejected,052ecfc32d26469c9900cd29402cd805,2026-09-21T16:27:39.566022+00:00,,PR 154 supplies bounded pixel-window splitting and merged statistics; maintainer declined automatic memory workload splitting.,https://github.com/perrygeo/python-rasterstats/pull/154
repo,guigrpa/docx-templates,,note,052ecfc32d26469c9900cd29402cd805,2026-09-21T17:49:08.935302+00:00,,Inspected native candidates were below substantial implementation scope or already publicly implemented.,https://github.com/ForbesLindesay/character-parser/blob/master/src/index.ts
idea,pypa/build,Validate backend-produced distribution artifact formats,rejected,cf0ed24c992d4e8eba3a39cd89c1ec20,2026-09-21T16:29:23.235384Z,,Maintainers explicitly considered artifact extension/archive-format validation outside build scope.,https://github.com/pypa/build/issues/105
idea,pypa/build,Select a different interpreter for isolated build environment creation,rejected,cf0ed24c992d4e8eba3a39cd89c1ec20,2026-09-21T16:29:23.235384Z,,Maintainer-declined cross-interpreter environment scope.,https://github.com/pypa/build/issues/104
repo,itchyny/gojq,,note,73b160ba75a047de9c990685d9c0ef9f,2026-09-21T17:02:10Z,,"Inspected numeric, allocator, iterator-lifetime, input-recovery, and loader candidates were below 180 effective production LOC; README explicit non-goals exclude several larger alternatives.",https://github.com/itchyny/gojq/tree/1a07cac608c56bed57e455e5a89cc44163253346
repo,jquast/blessed,,used,73b160ba75a047de9c990685d9c0ef9f,2026-09-21T17:57:38Z,,Locally verified bundle delivered; no platform evaluation performed.,
repo,python-streamz/streamz,,note,a8e3ad39012854b8,2026-09-21T17:56:36.211602Z,,Reserved for local problem creation. Released after natural implemented alignment scope fell below required production floor; other investigated ideas too small or publicly implemented.,https://github.com/python-streamz/streamz
idea,guigrpa/docx-templates,JavaScript-aware command delimiter scanning through strings comments and nested syntax,rejected,052ecfc32d26469c9900cd29402cd805,2026-09-21T17:49:08.935302+00:00,,Concrete character-parser parseUntil/parseChar supplies the dominant incremental JavaScript lexer behavior; native delimiter adapters are limited work.,https://github.com/ForbesLindesay/character-parser/blob/master/src/index.ts
repo,segmentio/encoding,,note,052ecfc32d26469c9900cd29402cd805,2026-09-21T18:11:21.216265+00:00,,Native map-template merge spike was undersized; dynamic Thrift core has concrete public implementations.,https://github.com/cloudwego/dynamicgo/blob/main/thrift/binary.go
idea,python-streamz/streamz,Monotonic streaming time-based joins,rejected,a8e3ad39012854b8,2026-09-21T17:56:36.211602Z,,Maintainer explicitly deferred time-based joins absent demonstrated need.,https://github.com/python-streamz/streamz/issues/43#issuecomment-317294395
idea,python-streamz/streamz,Bidirectional subprocess stdin/stdout pump with finish and abort/reap lifecycle,rejected,a8e3ad39012854b8,2026-09-21T17:56:36.211602Z,,Concrete shellous Runner and Prompt implement dominant process and concurrent pipe lifecycle; limited adapter work remains.,https://github.com/byllyfish/shellous/blob/7fee05ca18f8e60ee474d1363662573d992d408f/shellous/runner.py
idea,python-streamz/streamz,Rotation-aware incremental pathname following,rejected,a8e3ad39012854b8,2026-09-21T17:56:36.211602Z,,Concrete ponytail Follow implements drain/reopen inode rotation and copy-truncate; pygtail covers buffered complete lines.,https://github.com/linsomniac/ponytail
repo,django-import-export/django-import-export,,used,a8e3ad39012854b8,2026-09-21T18:47:25.300919Z,,Locally verified submission bundle completed; no platform checks or submission performed.,https://github.com/django-import-export/django-import-export
repo,more-itertools/more-itertools,,note,cd4b32d1b69740a0a71d83595368ff04,2026-09-21T18:07:15.724978Z,,"Initial local source shortlist did not identify a naturally substantial problem; advisory only, repository remains eligible.",https://github.com/more-itertools/more-itertools
repo,python-babel/babel,,blocked,cd4b32d1b69740a0a71d83595368ff04,2026-09-21T18:04:10.564362Z,,Excluded from new problem creation by repository admission policy.,https://github.com/python-babel/babel
repo,pallets/werkzeug,,blocked,cd4b32d1b69740a0a71d83595368ff04,2026-09-21T18:04:10.564362Z,,Excluded from new problem creation by repository admission policy.,https://github.com/pallets/werkzeug
repo,bw2/configargparse,,note,c0517dee-0267-40c9-9836-cb4354dc6e38,2026-09-21T18:06:32Z,,Local creation in progress.; Eight parser scopes inspected; natural changes occupy one production module or fall below 200 effective LOC. No natural two-production-file scope found.,https://github.com/bw2/ConfigArgParse/tree/d8ac796b869dddef7beb099acc3434bb73e473ef
repo,spf13/cast,,note,108d3d1863034bf3a78409838a9f517f,2026-09-21T18:06:46Z,,"Reserved for local problem creation. Inspected eight conversion scopes. Shared helpers keep new work below natural production scope; numeric overflow and map error/key fixes already have public PRs 357, 364, and 359. No bundle delivered.",
idea,bw2/configargparse,Recursive config-file includes,rejected,c0517dee-0267-40c9-9836-cb4354dc6e38,2026-09-21T18:05:44Z,,Existing implementation attempt in PR 261 and linked subclass implementation.,https://github.com/bw2/ConfigArgParse/issues/272
idea,bw2/configargparse,Password redaction in reported settings,rejected,c0517dee-0267-40c9-9836-cb4354dc6e38,2026-09-21T18:05:48Z,,Collaborator explicitly declined password redaction as a mis-feature.,https://github.com/bw2/ConfigArgParse/issues/283
repo,ncruces/go-sqlite3,,note,dee63399c9454ffdbd365af50b70058a,2026-09-21T18:17:57Z,,"Reserved for local problem preparation.; Source survey found investigated candidates below natural scope, publicly implemented, or maintainer-declined; reservation released.",https://github.com/ncruces/go-sqlite3
repo,muesli/reflow,,blocked,c0517dee-0267-40c9-9836-cb4354dc6e38,2026-09-21T18:07:20Z,,Excluded from new problem creation by repository admission policy.,https://github.com/muesli/reflow
repo,spf13/pflag,,used,108d3d1863034bf3a78409838a9f517f,2026-09-21T18:37:38Z,,Reserved for local problem creation. Locally verified four-file bundle delivered; this does not establish platform approval.,
repo,biopython/biopython,,blocked,cd4b32d1b69740a0a71d83595368ff04,2026-09-21T18:07:43.400128Z,,Excluded from new problem creation by repository admission policy (license warning).,https://github.com/biopython/biopython
repo,facelessuser/wcmatch,,note,cd4b32d1b69740a0a71d83595368ff04,2026-09-21T18:07:46.758248Z,,Admission observed 167 stars below the 500-star minimum on 2026-09-21; reassess current eligibility before use.,https://github.com/facelessuser/wcmatch
repo,getnikola/nikola,,used,c0517dee-0267-40c9-9836-cb4354dc6e38,2026-09-21T18:32:03Z,,Locally verified submission bundle completed.,https://github.com/getnikola/nikola/tree/ca72840e3014c183c8525566fe93af38928c69a1
repo,pyjanitor-devs/pyjanitor,,used,cd4b32d1b69740a0a71d83595368ff04,2026-09-21T18:43:42.045138Z,,Locally verified submission delivered; platform approval and solve rate unmeasured.,https://github.com/pyjanitor-devs/pyjanitor
idea,segmentio/encoding,Dynamic empty-interface Thrift value encoding and decoding,rejected,052ecfc32d26469c9900cd29402cd805,2026-09-21T18:11:21.216265+00:00,,dynamicgo ReadAny/WriteAny and GoType2ThriftType supply dominant recursive value codec and homogeneous container inference; native adapters limited.,https://github.com/cloudwego/dynamicgo/blob/main/thrift/binary.go
repo,tidwall/buntdb,,used,052ecfc32d26469c9900cd29402cd805,2026-09-21T18:45:19.508648+00:00,,Local problem preparation; reservation only. Locally verified four-file bundle delivered.,https://github.com/tidwall/buntdb
idea,ncruces/go-sqlite3,Render executable CREATE and ALTER SQL from parsed table metadata,rejected,dee63399c9454ffdbd365af50b70058a,2026-09-21T18:17:57.572065+00:00,,Dominant public SQLite CREATE/ALTER serializer supports represented clauses; remaining work is field mapping.,https://github.com/sqlc-dev/meyer/blob/main/ast/render.go
idea,ncruces/go-sqlite3,Bounded immutable-reader block cache with coalesced independently progressing misses,rejected,dee63399c9454ffdbd365af50b70058a,2026-09-21T18:17:57.572065+00:00,,"Public Go implementations supply bounded LRU block caching, coalesced misses, independent I/O and successful-only cache admission.",https://github.com/weathersource/goext-osio/blob/684ee82aff41df8b2b52088f59c9029dd2ef8681/adapter.go
idea,ncruces/go-sqlite3,Relational regexp match and capture virtual table,rejected,dee63399c9454ffdbd365af50b70058a,2026-09-21T18:17:57.572065+00:00,,"Public SQLite regex capture and find-all tables together supply dominant behavior including pointer/text patterns, optional named captures and offsets.",https://github.com/asg017/sqlite-regex/blob/main/src/captures.rs
idea,ncruces/go-sqlite3,Multiple statement query results and binding through database/sql,rejected,dee63399c9454ffdbd365af50b70058a,2026-09-21T18:17:57.572065+00:00,,Maintainer explicitly declined multi-statement binding complexity and ambiguity.,https://github.com/ncruces/go-sqlite3/discussions/96
idea,ncruces/go-sqlite3,Aggregate byte quotas over multiple VFS files,rejected,dee63399c9454ffdbd365af50b70058a,2026-09-21T18:17:57.572065+00:00,,"SQLite quota wrapper supplies shared file/group accounting, growth checks, truncation and deletion lifecycle.",https://github.com/sqlite/sqlite/blob/master/src/test_quota.c
repo,agronholm/sqlacodegen,,used,dee63399c9454ffdbd365af50b70058a,2026-09-21T18:49:12Z,,Reserved for local problem preparation.; Complete bundle locally verified; no platform approval claimed.,https://github.com/agronholm/sqlacodegen
idea,spf13/cast,Reject out-of-range typed numeric conversions,rejected,108d3d1863034bf3a78409838a9f517f,2026-09-21T18:33:07Z,,Public PR implements typed numeric range checks.,https://github.com/spf13/cast/pull/357
idea,spf13/cast,Report invalid string-map keys and values,rejected,108d3d1863034bf3a78409838a9f517f,2026-09-21T18:33:10Z,,Public PR implements map string conversion error reporting.,https://github.com/spf13/cast/pull/364
idea,spf13/cast,Convert reflected integer-map keys without panics,rejected,108d3d1863034bf3a78409838a9f517f,2026-09-21T18:33:13Z,,Public PR implements reflected non-string key conversion.,https://github.com/spf13/cast/pull/359
idea,spf13/pflag,Expand nested response files with shell-style argument quoting,rejected,108d3d1863034bf3a78409838a9f517f,2026-09-21T18:33:17Z,,Go compiler response-file lexer and recursive expander supply dominant behavior; only limited integration remains.,https://go.googlesource.com/go/+/4b7b1be731e35c2f9c5f3af6677b164ccb006568%5E%21/
repo,seperman/deepdiff,,blocked,,2026-09-21T18:47:25.300919Z,,Repository URL admission rejected license eligibility on 2026-09-21.,https://github.com/seperman/deepdiff
idea,agronholm/sqlacodegen,"Dataclass defaults for generated keys, nullable scalars and collection relationships",rejected,dee63399c9454ffdbd365af50b70058a,2026-09-21T18:49:12Z,,Existing generator implementation in repository history and public forks; later Discussion 403 also describes an overlapping attempt.,https://github.com/agronholm/sqlacodegen/pull/275; https://github.com/agronholm/sqlacodegen/discussions/403
idea,agronholm/sqlacodegen,Automatic many-to-many treatment of payload association tables,rejected,dee63399c9454ffdbd365af50b70058a,2026-09-21T18:49:12Z,,Maintainer declined because payload columns must remain accessible.,https://github.com/agronholm/sqlacodegen/issues/90
repo,saulpw/visidata,,blocked,655b9caed0e248a98ff5162976d2a4cf,2026-09-22T10:53:24Z,,Repository admission rejected license eligibility (GPL-3.0).,https://github.com/saulpw/visidata
repo,textualize/rich,,note,655b9caed0e248a98ff5162976d2a4cf,2026-09-22T10:53:28Z,,Repository admission returned an over-use warning; not admitted for this creation task.,https://github.com/textualize/rich
repo,andialbrecht/sqlparse,,blocked,olympus-8e32c5c16dc7,2026-09-22T10:54:04.920517Z,,Excluded from new problem creation by repository admission policy.,https://github.com/andialbrecht/sqlparse
repo,pyinvoke/invoke,,reserved,olympus-8e32c5c16dc7,2026-09-22T10:54:04.920517Z,2026-09-23T10:54:04.920517Z,Reserved for local problem preparation.,https://github.com/pyinvoke/invoke
repo,web2py/pydal,,reserved,655b9caed0e248a98ff5162976d2a4cf,2026-09-22T10:54:33Z,2026-09-23T10:54:33Z,Reserved for local problem preparation.,https://github.com/web2py/pydal
repo,jg-rp/liquid,,note,44ff81876716114b,2026-09-22T10:55:07.986151Z,,Admission observed 98 stars below 500-star minimum on 2026-09-22; reassess eligibility before use.,https://github.com/jg-rp/liquid
repo,python-markdown/markdown,,note,44ff81876716114b,2026-09-22T10:59:04.207360Z,,Local source screening found no qualifying natural moderate-scope task; bundled extensions are maintenance-only. No bundle delivered.,https://github.com/Python-Markdown/markdown/blob/master/docs/extensions/index.md
repo,tox-dev/filelock,,reserved,22de154adb1241549a84d58298e83703,2026-09-22T10:55:24Z,2026-09-23T10:55:24Z,Reserved for local problem preparation.,https://github.com/tox-dev/filelock
idea,python-markdown/markdown,Shield attribute-list values from emphasis parsing,rejected,44ff81876716114b,2026-09-22T10:59:38.486613Z,,Maintainer explicitly declined shielding attribute values from inline parsing; directs users to escaping or forks.,https://github.com/Python-Markdown/markdown/issues/1517#issuecomment-2759179317
idea,python-markdown/markdown,Number nested-block footnotes in document order,rejected,44ff81876716114b,2026-09-22T10:59:38.486613Z,,Existing open implementation attempt PR1626 targets this exact behavior.,https://github.com/Python-Markdown/markdown/pull/1626
idea,python-markdown/markdown,Resolve reference-link labels containing backticks,rejected,44ff81876716114b,2026-09-22T10:59:38.486613Z,,Existing implementation attempts PR1609 and PR1582; PR1580 was merged then reverted.,https://github.com/Python-Markdown/markdown/pull/1609
repo,caesar0301/treelib,,note,44ff81876716114b,2026-09-22T11:00:18.796697Z,,Admission showed unrecognized-license warning on 2026-09-22; no research or local bundle.,https://github.com/caesar0301/treelib
repo,c0fec0de/anytree,,note,44ff81876716114b,2026-09-22T11:00:55.056304Z,,"Latest commit observed 2025-04-08, older than 12-month activity requirement on 2026-09-22; reassess activity before use.",https://github.com/c0fec0de/anytree
